COD_ID,SMI,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold,Mineral Name,IMA Chemistry (plain),IMA Chemistry (concise),Chemistry Elements,IMA Number,IMA Status,Structural Groupname,Crystal Systems,Oldest Known Age (Ma),Valence Elements
1011061,Br[Hg][Hg]Br,6.622999999999999,,6.622999999999999,,11.18,,90.0,,90.0,,90.0,,490.4,,,,,,,,,,,,,2.0,I 4/m m m,-I 4 2,,Mercury(I) bromide,- Br2 Hg2 -,- Br2 Hg2 -,- Br4 Hg4 -,2.0,0.0625,,"Hylleraas, E","Die Anordnung der Atome in den tetragonalen Kristallen der einwertigen Quecksilberhalogenide Hg2 Cl2, Hg2 Br2, Hg2 J2. Berechnung der optischen Doppelbrechung von Hg2 Cl2.",Zeitschrift fuer Physik,1926.0,36.0,,859,896,10.1007/BF01400219,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Kuzminite,HgBr,HgBr,Hg Br,IMA1986-005,Approved, ,tetragonal,365.5,Hg^1+ Br
9007833,[Ru+4].[S-][S-].[S-][S-],5.6106,,5.6106,,5.6106,,90.0,,90.0,,90.0,,176.615,,,,,,,,,,,,,2.0,P a -3,-P 2ac 2ab 3,,,- Ru S4 -,- Ru4 S16 -,- Ru4 S16 -,,,,"Lutz, H. D.; Muller, B.; Schmidt, T.; Stingl, T.","Structure refinement of pyrite-type ruthenium disulfide, RuS2, and ruthenium diselenide, RuSe2","Acta Crystallographica, Section C",1990.0,46.0,,2003,2005,10.1107/S0108270190001925,,,,,,,,,,,,,,,,,,,,,has coordinates,176725.0,2020-10-21,18:00:00,,Laurite,RuS2,RuS_2_,Ru S,,Grandfathered|Approved,Pyrite,cubic,3254.0,Ru^2+ S
9014377,[Ru+2].[S-][S-],5.57,,5.57,,5.57,,90.0,,90.0,,90.0,,172.80900000000003,,,,,,,,,,,,,2.0,P a -3,-P 2ac 2ab 3,,,- Ru S2 -,- Ru4 S8 -,- Ru4 S8 -,,,,"Oftedal, I.","Uber die Kristallstrukturen der verbindungen RuS2, OsS2, MnTe2 und AuSb2. Mit einem Anhang uber die Gitterkonstant von Pyrit",Zeitschrift fur Physikalische Chemie,1928.0,135.0,,291,299,,,,,,,,,,,,,,,,,,,,,,has coordinates,201816.0,2020-10-21,18:00:00,,Laurite,RuS2,RuS_2_,Ru S,,Grandfathered|Approved,Pyrite,cubic,3254.0,Ru^2+ S
9003638,[Fe]([OH2])([OH2])[OH2].[Fe]([OH2])[OH2].S(=O)(=O)([O-])[O-].S(=O)(=O)([O-])[O-].S(=O)(=O)([O-])[O-],10.710999999999999,,11.085,,5.5747,,90.0,,98.853,,90.0,,654.007,,,,,,,,,,,,,4.0,P 1 21/m 1,-P 2yb,,,- Fe2 H10 O17 S3 -,- Fe2 O17 S3 -,- Fe4 O34 S6 -,2.0,0.5,,"Majzlan, J.; Botez, C.; Stephens, P. W.",The crystal structures of synthetics Fe2(SO4)3(H2O)5 and the type specimen of lausenite,American Mineralogist,2005.0,90.0,,411,416.0,10.2138/am.2005.1701,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Lausenite,Fe3+2(SO4)3·5H2O,Fe^3+^_2_(SO_4_)_3_·5H_2_O,Fe S O H,,Grandfathered|Approved, ,monoclinic,0.0,Fe^3+ S^6+ O H
9009128,[Fe+2].[Cl-].[Cl-],3.5789999999999997,,3.5789999999999997,,17.535999999999998,,90.0,,90.0,,120.0,,194.52900000000002,,,,,,,,,,,,,2.0,R -3 m :H,"-R 3 2""",,,- Cl2 Fe -,- Cl6 Fe3 -,- Cl6 Fe3 -,,,,"Wyckoff, R. W. G.","Second edition. Interscience Publishers, New York, New York Note: cadmium chloride structure",Crystal Structures,1963.0,1.0,,239,444,,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Lawrencite,FeCl2,FeCl_2_,Fe Cl,,Grandfathered|Approved,Scacchite,hexagonal,4620.0,Fe^2+ Cl
1011119,[Pb],4.93,0.005,4.93,0.005,4.93,0.005,90.0,,90.0,,90.0,,119.8,,,,,,,,,,,,,1.0,F m -3 m,-F 4 2 3,Lead,Lead,- Pb -,- Pb -,- Pb4 -,4.0,0.0208333,,"Davey, W P",Precission measurements of the lattices of 12 simple metals,"Physical Review (1,1893-132,1963/141,1966-188,1969)",1925.0,25.0,,753,761,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Lead,Pb,Pb,Pb,,Grandfathered|Approved,Copper,cubic,2644.0,Pb
1001784,[NH4+].[NH4+].[NH4+].S(=O)(=O)(O)[O-].S(=O)(=O)([O-])[O-],15.435,0.002,5.865,0.001,10.1696,0.0008,90.0,,101.829,0.008,90.0,,901.1,,,,,,,,,,,,synthetic,4.0,C 1 2/c 1,-C 2yc,,Ammonium hydrogensulfate sulfate(VI),- H13 N3 O8 S2 -,- H13 N3 O8 S2 -,- H52 N12 O32 S8 -,4.0,0.5,,"Leclaire, A; Ledesert, M; Monier, J C; Daoud, A; Damak, M",Structure du disulfate acide de triammonium. Une redetermination. Relations des chaines de liaisons hydrogene avec la morphologie et la conductivite eletrique,"Acta Crystallographica B (39,1983-)",1985.0,41.0,,209,213,,,,,,,0.028999999999999998,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Letovicite,(NH4)3H(SO4)2,(NH_4_)_3_H(SO_4_)_2_,N H S O,,Grandfathered|Approved, ,monoclinic,408.0,N^3- H S^6+ O
9012270,[NH4+].[NH4+].[NH4+].S(=O)(=O)([O-])[O-].S(=O)(=O)(O)[O-],15.418,,5.905,,10.222999999999999,,90.0,,102.806,,90.0,,907.585,,,,293.0,,,,,,,,,4.0,C 1 2/c 1,-C 2yc,,,- H13 N3 O8 S2 -,- H13 N3 O8 S2 -,- H52 N12 O32 S8 -,4.0,0.5,,"Friese, K.; Aroyo, M. I.; Schwalowsky, I.; Adiwidjaja, G.; Bismayer, U.",The disordered high-temperature structure of (NH4)3H(SO4)2 and its relationship to the room-temperature phase Locality: synthetic Sample: T = 293 K,Journal of Solid State Chemistry,2002.0,165.0,,136,147,10.1006/jssc.2002.9516,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Letovicite,(NH4)3H(SO4)2,(NH_4_)_3_H(SO_4_)_2_,N H S O,,Grandfathered|Approved, ,monoclinic,408.0,N^3- H S^6+ O
1000044,[Ca+2].[O-2],4.7989999999999995,,4.7989999999999995,,4.7989999999999995,,90.0,,90.0,,90.0,,110.5,,,,,,,,,,,,,2.0,F m -3 m,-F 4 2 3,,Calcium oxide,- Ca O -,- Ca O -,- Ca4 O4 -,4.0,0.0208333,,"Primak, W; Kaufman, H; Ward, R",X-Ray Diffraction Studies of Systems Involved in the Preparation of Alkaline Earth Sulfide and Selenide Phosphors,Journal of the American Chemical Society,1948.0,70.0,,2043,2046,10.1021/ja01186a018,,,,,,,,,,,,,,,,,,,,,has coordinates,202026.0,2020-10-21,18:00:00,,Lime,CaO,CaO,Ca O,,Grandfathered|Approved,Rocksalt,cubic,394.0,Ca O
1011005,[Co+3].[Co+3].[Co+2].[S-2].[S-2].[S-2].[S-2],9.401,,9.401,,9.401,,90.0,,90.0,,90.0,,830.8,,,,,,,,,,,,,2.0,F d -3 m :1,F 4d 2 3 -1d,,Cobalt dicobalt(III) sulfide,- Co3 S4 -,- Co3 S4 -,- Co24 S32 -,8.0,0.041666699999999994,,"Lundqvist, D; Westgren, A",Roentgenuntersuchung des Systems Co S,Zeitschrift fuer Anorganische und Allgemeine Chemie,1938.0,239.0,,85,88,10.1002/zaac.19382390110,,,,,,,,,,,,,,,,,,,,,has coordinates,176729.0,2020-10-21,18:00:00,,Linnaeite,Co2+Co3+2S4,Co^2+^Co^3+^_2_S_4_,Co S,,Grandfathered|Approved,Spinel,cubic,3640.0,Co^2+ Co^3+ S^2-
1010977,[Pb+2].[O-2],3.99,,3.99,,5.01,,90.0,,90.0,,90.0,,79.8,,,,,,,,,,,,synthetic from melt with KOH,2.0,P 4/n m m :1,P 4ab 2ab -1ab,,Lead oxide,- O Pb -,- O Pb -,- O2 Pb2 -,2.0,0.125,,"Dickinson, R G; Friauf, J B",The crystal structure of tetragonal lead monoxide,Journal of the American Chemical Society,1924.0,46.0,,2457,2462,10.1021/ja01676a015,,,,,,0.092,,,,,,,,,,,,,,,has coordinates,202026.0,2020-10-21,18:00:00,,Litharge,PbO,PbO,Pb O,,Grandfathered|Approved, ,tetragonal|orthorhombic,2700.0,Pb^2+ O
9009411,[As][As].[Fe],5.2684,,5.9631,,2.9007,,90.0,,90.0,,90.0,,91.12799999999999,,,,,,,,,,,,,2.0,P n n m,-P 2 2n,,,- As2 Fe -,- As4 Fe2 -,- As4 Fe2 -,,,,"Ondrus, P.; Vavrin, I.; Skala, R.; Veselovsky, F.","Low-temperature Ni-rich lollingite from Haje, Pibram, Czech Republic. Rietveld crystal structure refinement Locality: Dolni Bory, Czech Republic","Neues Jahrbuch fur Mineralogie, Monatshefte",2001.0,2001.0,,169,185,,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Löllingite,FeAs2,FeAs_2_,Fe As,,Grandfathered|Approved,Löllingite,orthorhombic,4000.0,Fe As
9012340,[As].[As].[Fe],5.3001,,5.9838,,2.8821,,90.0,,90.0,,90.0,,91.405,,,,,,,,,,,,,2.0,P n n m,-P 2 2n,,,- As2 Fe -,- As4 Fe2 -,- As4 Fe2 -,,,,"Lutz, H. D.; Jung, M.; Waschenbach, G.",Kristallstrukturen des lollingits FeAs2 und des pyrits RuTe2 Locality: synthetic,Zeitschrift fur Anorganische und Allgemeine Chemie,1987.0,554.0,,87,91,10.1002/zaac.19875541110,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Löllingite,FeAs2,FeAs_2_,Fe As,,Grandfathered|Approved,Löllingite,orthorhombic,4000.0,Fe As
9011595,[Si]1([O])([O])O[Si]([O])(O)O[Si]([O])(O)O[Si]([O])([O])O[Si]([O])([O])O1,27.5,,7.52,,9.2,,90.0,,101.0,,90.0,,1867.6,,,,,,,,,,,,,3.0,C 1 2/m 1,-C 2y,,,- H2 O13 Si6 -,- O52 Si24 -,- O52 Si24 -,,,,"Garces, J. M.; Rocke, S. C.; Crowder, C. E.; Hasha, D. L.",Hypothetical structures of magadiite and sodium octosilicate and structural relationships between the layered alkali metal silicates and the mordenite- and pentasil-group zeolites Note: hypothetical model structure Note: setting changed from left- to right-handed,Clays and Clay Minerals,1988.0,36.0,,409,418,10.1346/CCMN.1988.0360505,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Magadiite,Na2Si14O29·11H2O,Na_2_Si_14_O_29_·11H_2_O,Na Si O H,IMA1967-017,Approved, ,monoclinic|unknown,124.0,Na Si O H
1011239,[Cu+].[I-],6.1,,6.1,,6.1,,90.0,,90.0,,90.0,,227.0,,,,,,,,,,,,synthetic,2.0,F -4 3 m,F -4 2 3,,Copper(I) iodide,- Cu I -,- Cu I -,- Cu4 I4 -,4.0,0.041666699999999994,,"Wyckoff, R W G; Posnjak, E",The crystal structures of the cuprous halides,Journal of the American Chemical Society,1922.0,44.0,,30,36,10.1021/ja01422a005,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Marshite,CuI,CuI,Cu I,,Grandfathered|Approved,Sphalerite,cubic,1861.0,Cu^1+ I^1-
9012547,[Na+].S(=O)(=O)(O)[O-].O,7.7989999999999995,,7.79,,8.23,,90.0,,119.95,,90.0,,433.23699999999997,,,,,,,,,,,,,4.0,C 1 c 1,C -2yc,,,- H3 Na O5 S -,- H3 Na O5 S -,- H12 Na4 O20 S4 -,4.0,1.0,,"Grimvall, S.",The crystal structure of NaHSO4H2O,Acta Chemica Scandinavica,1971.0,25.0,,3213,3219,10.3891/acta.chem.scand.25-3213,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Matteuccite,NaH(SO4)·H2O,NaH(SO_4_)·H_2_O,Na H S O,,Grandfathered|Approved, ,monoclinic,1.4,Na H S^6+ O
1011368,[Hg+2].[S-2],5.858,0.003,5.858,0.003,5.858,0.003,90.0,,90.0,,90.0,,201.0,,,,,,,,,,,,"from Redington-Mine Lake Co., California, USA",2.0,F -4 3 m,F -4 2 3,,Mercury sulfide,- Hg S -,- Hg S -,- Hg4 S4 -,4.0,0.041666699999999994,,"Lehmann, W M",Roentgenographische Untersuchungen an natuerlichem und synthetischem Metacinnabarit (Hg S).,"Zeitschrift fuer Kristallographie, Kristallgeometrie, Kristallphysik, Kristallchemie (-144,1977)",1924.0,60.0,,379,413,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Metacinnabar,HgS,HgS,Hg S,,Grandfathered|Approved,Sphalerite,cubic,2900.0,Hg^2+ S^2-
9003332,[Fe]12([OH2])([OH2])([OH2])OS(=O)(=O)O[Fe]345([OH2])[O]6[Fe]([OH2])([OH2])([OH2])(OS(=O)(=O)O[Fe]6([O]25)([OH2])OS(O1)(=O)=O)OS(=[O]3)(=O)O[Fe]123([OH2])[O]5[Fe]6([OH2])(OS(=O)(=O)O[Fe]5([OH2])([OH2])([OH2])OS(=[O]2)(=O)O4)OS(=O)(=O)O[Fe](OS(=O)(=O)O1)([O]36)([OH2])([OH2])[OH2],7.3484,,9.771,,7.1521,,91.684,,98.523,,86.39,,506.746,,,,,,,,,,,,,4.0,P -1,-P 1,,,- Fe4 H16 O26 S4 -,- Fe4 O26 S4 -,- Fe4 O26 S4 -,1.0,0.5,,"Scordari, F.; Ventruti, G.; Gualtieri, A. F.","The structure of metahohmannite, Fe2[O(SO4)2].4H2O, by in situ synchrotron powder diffraction",American Mineralogist,2004.0,89.0,,365,370.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Metahohmannite,Fe3+2O(SO4)2·4H2O,Fe^3+^_2_O(SO_4_)_2_·4H_2_O,Fe O S H,,Grandfathered|Approved,Amarantite,triclinic,38.2,Fe^3+ O S^6+ H
9011209,[V](=O)([OH2])([OH2])([OH2])([OH2])OS(=O)(=O)[O-].O,6.976,,9.716000000000001,,12.902000000000001,,90.0,,110.9,,90.0,,816.945,,,,,,,,,,,,,4.0,P 1 21/c 1,-P 2ybc,,,- H10 O10 S V -,- H10 O10 S V -,- H40 O40 S4 V4 -,4.0,1.0,,"Tachez, M.; Theobald, F. R.; Watson, K. J.; Mercier, R.",Redetermination de la structure du sulfate de vanadyle pentahydrate VOSO4*5H2O Locality: synthetic Note: anisoB's from ICSD,"Acta Crystallographica, Section B",1979.0,35.0,,1545,1550,10.1107/S0567740879007093,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Minasragrite,V4+O(SO4)·5H2O,V^4+^O(SO_4_)·5H_2_O,V O S H,,Grandfathered|Approved,Minasragrite,monoclinic,117.0,V^4+ O S^6+ H
9003043,[Pb+4].[Pb+2].[Pb+2].[O-2].[O-2].[O-2].[O-2],9.3812,,6.461,,3.3168,,90.0,,90.0,,90.0,,201.03799999999998,,,,,,,,,,,,,2.0,P b a m,-P 2 2ab,,,- O4 Pb3 -,- O8 Pb6 -,- O8 Pb6 -,,,,"Dinnebier, R. E.; Carlson, S.; Hanfland, M.; Jansen, M.","Bulk modulus and high-pressure crystal structures of minium, Pb3O4, determined by X-ray powder diffraction Sample: Phase III of Pb3O4 at 13.3 GPa",American Mineralogist,2003.0,88.0,,996,1002.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Minium,Pb2+2Pb4+O4,Pb^2+^_2_Pb^4+^O_4_,Pb O,,Grandfathered|Approved, ,tetragonal|orthorhombic,2200.0,Pb^2+ Pb^4+ O
1008758,[Na+].[Na+].S(=O)(=O)([O-])[O-].O.O.O.O.O.O.O.O.O.O,11.512,0.003,10.37,0.003,12.847000000000001,0.002,90.0,,107.789,0.01,90.0,,1460.3,,,,,,,,,,,,synthetic from solution,4.0,P 1 21/c 1,-P 2ybc,,Sodium sulfate decahydrate,- H20 Na2 O14 S -,- H20 Na2 O14 S -,- H80 Na8 O56 S4 -,4.0,1.0,,"Levy, H. A.; Lisensky, G. C.",Crystal structures of sodium sulfate decahydrate (Glauber's salt) and sodium tetraborate decahydrate (borax). Redetermination by neutron diffraction Locality: synthetic Note: anisoU's from ICSD,"Acta Crystallographica, Section B",1978.0,34.0,,3502,3510,10.1107/S0567740878011504,,,,,,0.087,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Mirabilite,Na2(SO4)·10H2O,Na_2_(SO_4_)·10H_2_O,Na S O H,,Grandfathered|Approved, ,monoclinic,1977.38,Na S^6+ O H
1010993,[Mo+4].[S-2].[S-2],3.15,0.02,3.15,0.02,12.3,0.07,90.0,,90.0,,120.0,,105.7,,,,,,,,,,,,,2.0,P 63/m m c,-P 6c 2c,,Molybdenum disulfide,- Mo S2 -,- Mo S2 -,- Mo2 S4 -,2.0,0.08333330000000001,,"Dickinson, R G; Pauling, L",The Crystal Structure of Molybdenite,Journal of the American Chemical Society,1923.0,45.0,,1466,1471,10.1021/ja01659a020,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Molybdenite,MoS2,MoS_2_,Mo S,,Grandfathered|Approved,Molybdenite,hexagonal,4567.61,Mo^4+ S^2-
1011043,[Mo]=O.[O-2].[O-2],3.92,0.04,13.94,0.1,3.66,0.02,90.0,,90.0,,90.0,,200.0,,,,,,,,,,,,,2.0,P b n m,-P 2c 2ab,,Molybdenum oxide,- Mo O3 -,- Mo O3 -,- Mo4 O12 -,4.0,0.5,,"Wooster, N",The crystal structure of Molybdenum Trioxide Mo O3,"Zeitschrift fuer Kristallographie, Kristallgeometrie, Kristallphysik, Kristallchemie (-144,1977)",1931.0,80.0,,504,512,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Molybdite,MoO3,MoO_3_,Mo O,IMA1963 s.p.,Approved|Redefined, ,orthorhombic,2200.0,Mo^6+ O
9009669,[Mo](=O).[O-2].[O-2],3.9616,,13.856,,3.6978,,90.0,,90.0,,90.0,,202.979,,,,,,,,,,,,,2.0,P b n m,-P 2c 2ab,,,- Mo O3 -,- Mo4 O12 -,- Mo4 O12 -,,,,"Sitepu, H.; O'Connor B H; Li, D.",Comparative evaluation of the March and generalized spherical harmonic preferred orientation models using X-ray diffraction data for molybdite and calcite powders Note: GSH model Locality: synthetic,Journal of Applied Crystallography,2005.0,38.0,,158,167,10.1107/S0021889804031231,,,,,,,,,,,,,,,,,,,,,has coordinates,120115.0,2020-10-21,18:00:00,,Molybdite,MoO3,MoO_3_,Mo O,IMA1963 s.p.,Approved|Redefined, ,orthorhombic,2200.0,Mo^6+ O
1011003,[Cd+2].[O-2],4.699,0.002,4.699,0.002,4.699,0.002,90.0,,90.0,,90.0,,103.8,,,,,,,,,,,,synthetic from electric arc,2.0,F m -3 m,-F 4 2 3,,Cadmium oxide,- Cd O -,- Cd O -,- Cd4 O4 -,4.0,0.0208333,,"Walmsley, H P",The Structure of the Smoke Particles From a Cadmium Arc,"Proceedings of the Physical Society, London",1928.0,40.0,,7,13,10.1088/0959-5309/40/1/302,,,,,,,,,,,,,,,,,,,,,has coordinates,201954.0,2020-10-21,18:00:00,,Monteponite,CdO,CdO,Cd O,,Grandfathered|Approved, ,cubic,541.0,Cd^2+ O
9013782,[Cu+2].[Cu+2].[Cu+2].[Cu+2].[Cu+2].[Cu+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].S(=O)(=O)([O-])[O-].O.O,2.989,,16.97,,14.812000000000001,,90.0,,90.0,,90.0,,751.314,,,,,,,,,,,,,4.0,C m c 21,C 2c -2,,,- Cu3 H7.3 O8 S0.5 -,- Cu3 O8 S0.5 -,- Cu12 O32 S2 -,4.0,0.5,,"Orlandi, P.; Bonaccorsi, E.","Montetrisaite, a new hydroxy-hydrated copper sulfate species from Monte Trisa, Vicenza, Italy Locality: Monte Trisa, Vicenza, Italy",The Canadian Mineralogist,2009.0,47.0,,143,151,10.3749/canmin.47.1.143,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Montetrisaite,Cu6(SO4)(OH)10·2H2O,Cu_6_(SO_4_)(OH)_10_·2H_2_O,Cu S O H,IMA2007-009,Approved, ,orthorhombic,20.2,Cu^2+ S^6+ O H
9012530,[Hg+2].[O-2],6.6129,,5.5208,,3.5219,,90.0,,90.0,,90.0,,128.579,,,,,,,,,,,,,2.0,P n m a,-P 2ac 2n,,,- Hg O -,- Hg4 O4 -,- Hg4 O4 -,,,,"Aurivillius, K.",Least-squares refinement of the crystal structures of orthorhombic HgO and of Hg2O2NaI Locality: synthetic,Acta Chemica Scandinavica,1964.0,18.0,,1305,1306,10.3891/acta.chem.scand.18-1305,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Montroydite,HgO,HgO,Hg O,,Grandfathered|Approved, ,orthorhombic,365.5,Hg^2+ O
1011297,[Ni]([OH2])([OH2])([OH2])([OH2])([OH2])[OH2].S(=O)(=O)([O-])[O-].O,11.86,,12.08,,6.81,,90.0,,90.0,,90.0,,975.7,,,,,,,,,,,,,4.0,P 21 21 21,P 2ac 2ab,,Nickel sulfate(VI) heptahydrate,- H14 Ni O11 S -,- H14 Ni O11 S -,- H56 Ni4 O44 S4 -,4.0,1.0,,"Beevers, C A; Schwartz, C M",The crystal structure of nickel sulphate heptahydrate Ni S O4 (H2 O)7,"Zeitschrift fuer Kristallographie, Kristallgeometrie, Kristallphysik, Kristallchemie (-144,1977)",1935.0,91.0,,157,169,,,,,,,,,,,,,,,,,,,,,,has coordinates,186542.0,2020-10-21,18:00:00,,Morenosite,Ni(SO4)·7H2O,Ni(SO_4_)·7H_2_O,Ni S O H,,Grandfathered|Approved,Epsomite,orthorhombic,2742.0,Ni^2+ S^6+ O H
1011075,I[Hg][Hg]I,4.92,,4.92,,11.64,,90.0,,90.0,,90.0,,281.8,,,,,,,,,,,,synthetic,2.0,I -4 m 2,I -4 -2,,Dimercury(I) iodide,- Hg2 I2 -,- Hg2 I2 -,- Hg4 I4 -,2.0,0.125,,"Huggins, M L; Magill, P L",The crystal stuctures of mercuric and mercurous iodides,Journal of the American Chemical Society,1927.0,49.0,,2357,2367,10.1021/ja01409a003,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Moschelite,HgI,HgI,Hg I,IMA1987-038,Approved, ,tetragonal,354.0,Hg^1+ I^1-
9001719,[Zn+2].[Zn+2].[Zn+2].[Zn+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].S(=O)(=O)([O-])[O-].O.O.O.O,8.33,,8.33,,10.54,,90.0,,90.0,,120.0,,633.375,,,,,,,,,,,,,4.0,P -3,-P 3,,,- H6 O14 S Zn4 -,- O14 S Zn4 -,- O28 S2 Zn8 -,2.0,0.333333,,"Groat, L. A.","The crystal structure of namuwite, a mineral with Zn in tetrahedral and octahedral coordination, and its relationship to the synthetic basic zinc sulfates Note: U(1,2) for S has been changed to match symmetry constraints.",American Mineralogist,1996.0,81.0,,238,243.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Namuwite,Zn4(SO4)(OH)6·4H2O,Zn_4_(SO_4_)(OH)_6_·4H_2_O,Zn S O H,IMA1981-020,Approved,Ktenasite,hexagonal,1861.0,Zn^2+ S^6+ O H
9015042,[Zn][OH2].[Zn+2].[Zn+2].[Zn+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].S(=O)(=O)([O-])[O-].O.O.O,8.33,,8.33,,10.54,,90.0,,90.0,,120.0,,633.375,,,,,,,,,,,,,4.0,P -3,-P 3,,,- H14 O14 S Zn4 -,- O14 S Zn4 -,- O28 S2 Zn8 -,2.0,0.333333,,"Groat, L. A.","The crystal structure of namuwite, a mineral with Zn in tetrahedral and octahedral coordination, and its relationship to the synthetic basic zinc sulfates Note: U(1,2) for S has been changed to match symmetry constraints.",American Mineralogist,1996.0,81.0,,238,243,,,,,,,,,,,,,,,,,,,,,,has coordinates,201816.0,2020-10-21,18:00:00,,Namuwite,Zn4(SO4)(OH)6·4H2O,Zn_4_(SO_4_)(OH)_6_·4H_2_O,Zn S O H,IMA1981-020,Approved,Ktenasite,hexagonal,1861.0,Zn^2+ S^6+ O H
1010991,[Cu+].[Cl-],5.501,,5.501,,5.501,,90.0,,90.0,,90.0,,166.5,,,,,,,,,,,,synthetic by reduction of CuCl2,2.0,F -4 3 m,F -4 2 3,,Copper(I) chloride,- Cl Cu -,- Cl Cu -,- Cl4 Cu4 -,4.0,0.041666699999999994,,"Wyckoff, R W G; Posnjak, E",The Crystal Structures of the Cuprous Halides,Journal of the American Chemical Society,1922.0,44.0,,30,36,10.1021/ja01422a005,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Nantokite,CuCl,CuCl,Cu Cl,,Grandfathered|Approved,Sphalerite,cubic,2498.0,Cu^1+ Cl
9008672,[Mg+2].[S-2],5.2033,,5.2033,,5.2033,,90.0,,90.0,,90.0,,140.876,,,,,,,,,,,,,2.0,F m -3 m,-F 4 2 3,,,- Mg S -,- Mg4 S4 -,- Mg4 S4 -,,,,"Wyckoff, R. W. G.","Second edition. Interscience Publishers, New York, New York rocksalt structure",Crystal Structures,1963.0,1.0,,85,237,,,,,,,,,,,,,,,,,,,,,,has coordinates,176725.0,2020-10-21,18:00:00,,Niningerite,MgS,MgS,Mg S,IMA1966-036,Approved,Rocksalt,cubic,4563.0,Mg S^2-
1011236,[Ca+2].[S-2],5.686,0.005,5.686,0.005,5.686,0.005,90.0,,90.0,,90.0,,183.8,,,,,,,,,,,,synthetic,2.0,F m -3 m,-F 4 2 3,,Calcium sulfide,- Ca S -,- Ca S -,- Ca4 S4 -,4.0,0.0208333,,"Oftedal, I","Die Gitterkonstanten von Ca O, Ca S, Ca Se, Ca Te.",Zeitschrift fuer Physikalische Chemie (Leipzig),1927.0,128.0,,135,158,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Oldhamite,CaS,CaS,Ca S,,Grandfathered|Approved,Rocksalt,cubic,4563.0,Ca S^2-
